route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
N,B20120610WKD,1,266,28,1020,98100,27,10.5,3.8,133,21.6,26.9,34.1,4277.9193862422997946302,N,Broadway Express
Q,B20120610WKD,0,268,26,60,92970,26,10.5,3.7,134,21.9,25.1,32.8,4150.5597483498349835709,Q,Broadway Express
Q,B20120610WKD,1,268,26,60,92970,26,10.5,3.6,134,21.7,25.1,32.8,4150.5597483498349835709,Q,Broadway Express
R,B20120610WKD,0,284,25,360,88080,24,10.2,4.1,139,20.9,25.0,39.1,3440.0114271138669674668,R,Broadway Local
R,B20120610WKD,1,284,25,360,88080,24,10.0,4.3,141,20.7,24.7,39.0,3413.5003632911392403832,R,Broadway Local
Z,B20120610WKD,1,12,6,26460,66870,11,10.2,0.8,6,,,20.0,,Z,Nassau St Express
G,B20120610SAT,1,242,26,840,91080,25,11.8,3.5,121,,,21.0,,G,Brooklyn-Queens Crosstown
G,B20120610SUN,1,222,26,840,90870,25,12.9,3.8,111,,,21.0,,G,Brooklyn-Queens Crosstown
G,B20120610WKD,0,267,26,840,91260,25,10.8,3.9,131,,,21.0,,G,Brooklyn-Queens Crosstown
G,B20120610WKD,1,267,26,840,91260,25,10.4,3.9,136,,,21.0,,G,Brooklyn-Queens Crosstown
G,B20120610SUN,0,222,26,840,90870,25,12.8,3.7,111,,,21.0,,G,Brooklyn-Queens Crosstown
G,B20120610SAT,0,242,26,840,91080,25,11.8,3.2,121,,,21.0,,G,Brooklyn-Queens Crosstown
Z,B20120610WKD,0,12,6,26460,66870,11,10.0,0.0,6,,,20.0,,Z,Nassau St Express
