route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
78-41,FEB12-BOTH-Saturday-99,0,27,14,23100,71400,13,59.3,3.1,14,17.8,10.2,61.0,899.0322783333333334427,78,PARK STREET TERMINAL/WESTFIELD SHOPPING TOWN
78-41,FEB12-BOTH-Saturday-99,1,27,14,23100,71400,13,59.2,2.4,13,18.0,8.6,56.0,827.2892363636363637855,78,PARK STREET TERMINAL/WESTFIELD SHOPPING TOWN
79-41,FEB12-BOTH-Saturday-99,0,32,16,20100,72840,15,53.6,13.3,16,19.2,28.9,152.2,1008.9302866060355518804,79,WILLIAMS PARK/US 19 & WHITNEY RD
79-41,FEB12-BOTH-Saturday-99,1,32,16,20100,72840,15,55.4,12.4,16,17.2,27.4,146.1,996.3769625322997415122,79,WILLIAMS PARK/US 19 & WHITNEY RD
888-41,FEB12-BOTH-Saturday-99,0,77,20,19800,88200,19,29.2,6.6,38,19.8,4.1,25.0,891.7074458333333334427,SBT,SUNCOAST BEACH TROLLEY/SOUTH BEACH
888-41,FEB12-BOTH-Saturday-99,1,77,20,19800,88200,19,28.6,6.4,39,14.6,4.5,25.8,954.3512898655635988018,SBT,SUNCOAST BEACH TROLLEY/SOUTH BEACH
90-41,FEB12-BOTH-Saturday-99,0,5,6,25500,66600,11,43.3,28.8,5,22.7,19.3,82.3,307.8898402439024390564,90,COMMUTER SERVICE/GRAND CENTRAL/ST. PETE BEACH
90-41,FEB12-BOTH-Saturday-99,1,5,6,25500,66600,11,37.5,31.8,3,23.1,18.1,74.0,505.7605700680272110272,90,COMMUTER SERVICE/GRAND CENTRAL/ST. PETE BEACH
JTCB-41,FEB12-BOTH-Saturday-99,0,55,14,36000,84600,14,30.0,0.0,27,21.5,10.6,25.4,2297.2285501519756840282,JTCB,JOLLEY TROLLEY CLEARWATER BEACH
JTCB-41,FEB12-BOTH-Saturday-99,1,55,14,36000,84600,14,30.0,0.0,28,20.9,10.1,29.0,1867.0448789272030651253,JTCB,JOLLEY TROLLEY CLEARWATER BEACH
JTTS-41,FEB12-BOTH-Saturday-99,0,29,15,36000,86400,14,60.0,0.0,15,21.5,20.0,61.7,1744.9003383516483517457,JTTS,JOLLEY TROLLEY NORTH COUNTY
JTTS-41,FEB12-BOTH-Saturday-99,1,29,15,36000,86400,14,60.0,0.0,14,20.7,19.8,74.6,1421.9366628155339806972,JTTS,JOLLEY TROLLEY NORTH COUNTY
11-41,FEB12-BOTH-Sunday-99,0,11,12,28200,65100,10,,,5,16.2,13.2,77.0,918.6670486842105264194,11,25 WAY S &  ROY HANNA DR S/ PSTA TRANSFER FACILITY
11-41,FEB12-BOTH-Sunday-99,1,11,12,28200,65100,10,,,6,19.5,14.7,89.3,877.3604479245283017506,11,25 WAY S &  ROY HANNA DR S/ PSTA TRANSFER FACILITY
14-41,FEB12-BOTH-Sunday-99,0,16,14,24300,68700,12,,,8,19.4,12.9,90.0,767.9051471910112360251,14,WILLIAMS PARK/PALM OF PASADENA HOSPITAL
14-41,FEB12-BOTH-Sunday-99,1,16,14,24300,68700,12,,,8,17.7,12.8,80.0,855.0825911392405061796,14,WILLIAMS PARK/PALM OF PASADENA HOSPITAL
15-41,FEB12-BOTH-Sunday-99,0,22,12,26100,66600,11,60.0,0.0,11,20.3,11.1,70.0,852.3134536231884057020,15,WILLIAMS PARK/GULFPORT CASINO
15-41,FEB12-BOTH-Sunday-99,1,22,12,26100,66600,11,60.0,0.0,11,15.9,11.2,69.0,866.8691499999999999807,15,WILLIAMS PARK/GULFPORT CASINO
18-41,FEB12-BOTH-Sunday-99,0,24,14,22200,71400,14,60.0,0.0,22,17.3,28.7,150.5,1007.5299158816425120979,18,WILLIAMS PARK/PARK STREET TERMIAL
18-41,FEB12-BOTH-Sunday-99,1,24,14,22200,71400,14,28.6,25.1,26,15.5,29.3,144.5,1064.8661608672659969520,18,WILLIAMS PARK/PARK STREET TERMIAL
19-41,FEB12-BOTH-Sunday-99,0,26,14,22800,68700,13,59.5,1.4,13,18.1,33.8,143.3,1254.7624069729729729109,19,ST. PETERSBURG/TARPON SPRINGS
19-41,FEB12-BOTH-Sunday-99,1,26,14,22800,68700,13,57.0,6.8,13,17.6,35.4,137.2,1371.0281333898305083856,19,ST. PETERSBURG/TARPON SPRINGS
20-41,FEB12-BOTH-Sunday-99,0,22,12,26400,65400,11,60.0,0.0,11,19.3,16.1,98.0,875.3200628865979381308,20,25 WAY S & ROY HANNA DR S/TYRONE SQUARE MALL
20-41,FEB12-BOTH-Sunday-99,1,22,12,26400,65400,11,60.0,0.0,11,18.1,16.4,97.6,897.1065761994355596298,20,25 WAY S & ROY HANNA DR S/TYRONE SQUARE MALL
23-41,FEB12-BOTH-Sunday-99,0,12,10,30000,63000,9,85.0,,6,21.2,14.1,93.0,810.8242576086956523023,23,WILLIAMS PARK/TYRONE SQUARE MALL
23-41,FEB12-BOTH-Sunday-99,1,12,10,30000,63000,9,85.0,,6,19.4,14.5,88.0,882.1590758620689654833,23,WILLIAMS PARK/TYRONE SQUARE MALL
35-41,FEB12-BOTH-Sunday-99,0,66,18,22200,85500,18,20.7,9.5,47,15.4,11.1,56.8,1035.4386983836206896778,CAT,ST. PETERSBURG PIER/PASS-A-GRILLE BEACH
35-41,FEB12-BOTH-Sunday-99,1,66,18,22200,85500,18,30.1,7.5,33,15.6,10.6,49.9,1148.7309537794299876068,CAT,ST. PETERSBURG PIER/PASS-A-GRILLE BEACH
355-41,FEB12-BOTH-Sunday-99,0,66,18,23400,84000,17,30.4,7.1,33,16.0,5.0,28.0,906.3580222222222220764,CAT,75TH GULF BLVD / ST.PETE BEACH
355-41,FEB12-BOTH-Sunday-99,1,66,18,23400,84000,17,30.6,6.6,33,16.6,4.9,29.3,921.2854999999999999035,CAT,75TH GULF BLVD / ST.PETE BEACH
38-41,FEB12-BOTH-Sunday-99,0,20,12,27300,66000,11,60.6,1.7,18,21.2,14.1,75.0,994.4667253333333334427,38,WILLIAMS PARK/TYRONE SQUARE MALL
38-41,FEB12-BOTH-Sunday-99,1,20,12,27300,66000,11,60.0,0.0,11,19.7,14.8,82.6,957.6321927616926503085,38,WILLIAMS PARK/TYRONE SQUARE MALL
4-41,FEB12-BOTH-Sunday-99,0,28,12,26100,67500,12,25.1,8.6,27,19.2,23.0,125.8,557.8972926600441500097,4,ROY HANNA DR S/GOODWILL/116 AVE/WILLIAMS PARK
4-41,FEB12-BOTH-Sunday-99,1,28,12,26100,67500,12,46.5,17.0,14,19.0,14.4,96.8,792.6717392244593588067,4,ROY HANNA DR S/GOODWILL/116 AVE/WILLIAMS PARK
52-41,FEB12-BOTH-Sunday-99,0,27,13,25500,71820,13,58.4,4.7,14,19.3,28.0,155.1,959.0353877664504169017,52,WILLIAMS PARK/PARK STREET TERMIAL
52-41,FEB12-BOTH-Sunday-99,1,27,13,25500,71820,13,57.4,6.5,13,18.9,29.1,155.9,990.3623561569016882241,52,WILLIAMS PARK/PARK STREET TERMIAL
5-41,FEB12-BOTH-Sunday-99,0,16,13,26100,68400,12,90.0,0.0,8,23.4,13.6,74.0,985.4955424657534246036,5,WILLIAMS PARK/TYRONE SQUARE MALL
