route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
9-111,1203-hh1203a1-Weekday-04,1,73,23,15060,93960,22,35.1,17.9,37,19.8,17.1,68.4,1336.3173586206896551611,9,Mayfield
94-111,1203-hh1203a1-Weekday-04,0,34,19,17280,80460,18,59.6,1.8,17,24.2,27.2,107.9,1341.1849096259625962192,94,East 260 - Richmond
94-111,1203-hh1203a1-Weekday-04,1,34,19,17280,80460,18,59.8,3.3,17,23.2,26.7,108.8,1308.5111553493449780155,94,East 260 - Richmond
10-111,1203-hh1203a6-Saturday-04,0,88,25,11100,99480,25,32.1,7.1,44,17.4,10.5,65.5,862.5040970380818052958,10,East 105
10-111,1203-hh1203a6-Saturday-04,1,88,25,11100,99480,25,32.0,6.6,44,17.6,10.6,69.6,817.1283752816434723481,10,East 105
1-111,1203-hh1203a6-Saturday-04,0,110,25,9540,95700,24,25.5,10.6,55,20.3,13.0,77.5,894.9584479334916863291,1,St. Clair
1-111,1203-hh1203a6-Saturday-04,1,110,25,9540,95700,24,25.5,10.9,55,20.2,12.9,72.1,959.9664060342623370618,1,St. Clair
11-111,1203-hh1203a6-Saturday-04,0,50,19,22200,89220,19,45.0,0.0,25,17.0,10.5,64.0,876.3863476190476189695,11,Quincy - Buckeye
11-111,1203-hh1203a6-Saturday-04,1,50,19,22200,89220,19,45.1,0.6,25,17.5,10.1,67.0,810.7102439393939393144,11,Quincy - Buckeye
14-111,1203-hh1203a6-Saturday-04,0,86,25,11400,97440,24,32.8,8.6,43,19.1,13.5,71.0,1018.8395557142857141451,14,Kinsman
14-111,1203-hh1203a6-Saturday-04,1,86,25,11400,97440,24,32.9,9.0,43,18.8,12.9,68.0,1020.3028537313432837290,14,Kinsman
